,acc,clf,data,f1,feat_generator,tacc
89,0.3827534039334342,KNN,4-unbalanced,0.38371047319988905,delta_tfidf3,0.3827534039334342
90,0.5779122541603631,LRegn,4-unbalanced,0.5375341652893256,tfidf_count,0.5779122541603631
91,0.5295007564296521,PAgg,4-unbalanced,0.5113436515997162,tfidf_count,0.529500756429652
92,0.5506807866868382,SVM,4-unbalanced,0.5307458485898555,tfidf_count,0.5506807866868382
93,0.5355521936459908,Percep,4-unbalanced,0.5245329596417672,tfidf_count,0.5355521936459909
94,0.5083207261724659,bnb,4-unbalanced,0.3426193861463361,tfidf_count,0.5083207261724659
95,0.573373676248109,mnb,4-unbalanced,0.5371643065392843,tfidf_count,0.573373676248109
96,0.5310136157337367,sgd,4-unbalanced,0.5097300094993508,tfidf_count,0.5310136157337367
97,0.33736762481089255,KNN,4-unbalanced,0.28661223617567966,tfidf_count,0.3373676248108926
98,0.49621785173978816,LRegn,4-unbalanced,0.5022719556213557,delta_tfidf_count,0.4962178517397882
99,0.47352496217851736,PAgg,4-unbalanced,0.47706190140581695,delta_tfidf_count,0.4735249621785174
100,0.47503782148260215,SVM,4-unbalanced,0.48215581803757945,delta_tfidf_count,0.4750378214826021
101,0.4553706505295007,Percep,4-unbalanced,0.46417433631314536,delta_tfidf_count,0.45537065052950076
102,0.5143721633888049,bnb,4-unbalanced,0.36581242880532905,delta_tfidf_count,0.5143721633888049
103,0.46444780635400906,sgd,4-unbalanced,0.47207258797234913,delta_tfidf_count,0.46444780635400906
104,0.3585476550680786,KNN,4-unbalanced,0.31427315575323556,delta_tfidf_count,0.3585476550680787
105,0.5068078668683812,LRegn,4-unbalanced,0.5130939881814975,delta_tfidf_tfidf_count,0.5068078668683812
106,0.47352496217851736,PAgg,4-unbalanced,0.4777185114326011,delta_tfidf_tfidf_count,0.4735249621785174
107,0.4659606656580938,SVM,4-unbalanced,0.4722918771237536,delta_tfidf_tfidf_count,0.4659606656580938
108,0.4614220877458396,Percep,4-unbalanced,0.46961061328606135,delta_tfidf_tfidf_count,0.46142208774583965
109,0.5083207261724659,bnb,4-unbalanced,0.3426193861463361,delta_tfidf_tfidf_count,0.5083207261724659
110,0.45385779122541603,sgd,4-unbalanced,0.46141508715933705,delta_tfidf_tfidf_count,0.45385779122541603
111,0.3630862329803328,KNN,4-unbalanced,0.32454544480903713,delta_tfidf_tfidf_count,0.3630862329803328
112,0.5324947589098532,LRegn,4-balanced,0.5259915611550088,count_ng1,0.5324947589098532
113,0.5052410901467504,PAgg,4-balanced,0.49899638573608923,count_ng1,0.5052410901467506
114,0.4926624737945492,SVM,4-balanced,0.483917566644701,count_ng1,0.49266247379454925
115,0.4842767295597484,Percep,4-balanced,0.48441149977938247,count_ng1,0.48427672955974843
116,0.4989517819706499,bnb,4-balanced,0.4645428726477899,count_ng1,0.4989517819706499
117,0.5052410901467506,mnb,4-balanced,0.5072427898112255,count_ng1,0.5052410901467506
118,0.480083857442348,sgd,4-balanced,0.4769404059294804,count_ng1,0.480083857442348
119,0.35639412997903563,KNN,4-balanced,0.23342682123891223,count_ng1,0.35639412997903563
120,0.5283018867924527,LRegn,4-balanced,0.5149291310697822,count_ng2,0.5283018867924528
121,0.5073375262054507,PAgg,4-balanced,0.49809059761945507,count_ng2,0.5073375262054507
122,0.5010482180293501,SVM,4-balanced,0.48077090014844726,count_ng2,0.5010482180293501
123,0.47798742138364775,Percep,4-balanced,0.4779982002204224,count_ng2,0.4779874213836478
124,0.4716981132075472,bnb,4-balanced,0.4036012296881862,count_ng2,0.4716981132075472
125,0.5324947589098532,mnb,4-balanced,0.5335842666065609,count_ng2,0.5324947589098532
126,0.4968553459119497,sgd,4-balanced,0.4959012548156849,count_ng2,0.4968553459119497
127,0.3417190775681342,KNN,4-balanced,0.1884435941216845,count_ng2,0.3417190775681342
128,0.5220125786163522,LRegn,4-balanced,0.50451512720642,count_ng3,0.5220125786163522
129,0.5031446540880502,PAgg,4-balanced,0.4917314726196692,count_ng3,0.5031446540880503
130,0.49266247379454925,SVM,4-balanced,0.46595295488389143,count_ng3,0.49266247379454925
131,0.490566037735849,Percep,4-balanced,0.4903603385479718,count_ng3,0.49056603773584906
132,0.4360587002096436,bnb,4-balanced,0.3485013177816547,count_ng3,0.4360587002096436
133,0.5345911949685533,mnb,4-balanced,0.5360106861080595,count_ng3,0.5345911949685535
134,0.48427672955974843,sgd,4-balanced,0.48361843930369075,count_ng3,0.48427672955974843
135,0.33962264150943394,KNN,4-balanced,0.18057471410365514,count_ng3,0.33962264150943394
136,0.5283018867924528,LRegn,4-balanced,0.5291324454055388,tfidf_ng1,0.5283018867924528
137,0.4989517819706499,PAgg,4-balanced,0.5017177811295458,tfidf_ng1,0.4989517819706499
138,0.5262054507337526,SVM,4-balanced,0.5294517111318731,tfidf_ng1,0.5262054507337526
139,0.4842767295597484,Percep,4-balanced,0.4862508576523129,tfidf_ng1,0.48427672955974843
140,0.3522012578616352,bnb,4-balanced,0.22726056714820758,tfidf_ng1,0.3522012578616352
141,0.5262054507337526,mnb,4-balanced,0.5288501790670682,tfidf_ng1,0.5262054507337526
142,0.5073375262054507,sgd,4-balanced,0.5110222659777833,tfidf_ng1,0.5073375262054507
143,0.4821802935010482,KNN,4-balanced,0.4838479204887144,tfidf_ng1,0.48218029350104824
144,0.5366876310272536,LRegn,4-balanced,0.5375062241017808,tfidf_ng2,0.5366876310272537
145,0.5136268343815513,PAgg,4-balanced,0.5168947700300227,tfidf_ng2,0.5136268343815513
146,0.5324947589098532,SVM,4-balanced,0.5353707978080299,tfidf_ng2,0.5324947589098532
147,0.519916142557652,Percep,4-balanced,0.5220077539420618,tfidf_ng2,0.519916142557652
148,0.3438155136268344,bnb,4-balanced,0.18861457422287942,tfidf_ng2,0.3438155136268344
149,0.5345911949685533,mnb,4-balanced,0.5372159887271952,tfidf_ng2,0.5345911949685535
150,0.5283018867924528,sgd,4-balanced,0.531957179252875,tfidf_ng2,0.5283018867924528
151,0.47589098532494756,KNN,4-balanced,0.47678636158103405,tfidf_ng2,0.4758909853249476
152,0.5366876310272537,LRegn,4-balanced,0.5369222550477257,tfidf_ng3,0.5366876310272537
153,0.5220125786163521,PAgg,4-balanced,0.5242718998772478,tfidf_ng3,0.5220125786163522
154,0.5303983228511531,SVM,4-balanced,0.5326866898730503,tfidf_ng3,0.5303983228511531
155,0.519916142557652,Percep,4-balanced,0.5222652863576955,tfidf_ng3,0.519916142557652
156,0.3438155136268344,bnb,4-balanced,0.18861457422287942,tfidf_ng3,0.3438155136268344
157,0.5283018867924528,mnb,4-balanced,0.5305668568391162,tfidf_ng3,0.5283018867924528
158,0.5178197064989517,sgd,4-balanced,0.5204508973428766,tfidf_ng3,0.5178197064989518
159,0.46121593291404606,KNN,4-balanced,0.4624115135471397,tfidf_ng3,0.4612159329140461
160,0.5094339622641509,LRegn,4-balanced,0.5078375918583761,hash_ng1,0.5094339622641509
161,0.4968553459119497,PAgg,4-balanced,0.4961850015617062,hash_ng1,0.4968553459119497
162,0.5094339622641508,SVM,4-balanced,0.5090167424815444,hash_ng1,0.5094339622641509
163,0.46540880503144655,Percep,4-balanced,0.4620391733550386,hash_ng1,0.46540880503144655
164,0.34171907756813413,bnb,4-balanced,0.1983869423598913,hash_ng1,0.3417190775681342
165,0.4863731656184486,sgd,4-balanced,0.48783097009290655,hash_ng1,0.4863731656184486
166,0.4675052410901467,KNN,4-balanced,0.4632388381532217,hash_ng1,0.46750524109014674
167,0.49475890985324944,LRegn,4-balanced,0.49330644905362114,hash_ng2,0.4947589098532495
168,0.5136268343815513,PAgg,4-balanced,0.5118745360202825,hash_ng2,0.5136268343815513
169,0.5262054507337526,SVM,4-balanced,0.5254095439334229,hash_ng2,0.5262054507337526
170,0.49056603773584906,Percep,4-balanced,0.4874306903849853,hash_ng2,0.49056603773584906
171,0.3312368972746331,bnb,4-balanced,0.1661409043112513,hash_ng2,0.3312368972746331
172,0.5094339622641509,sgd,4-balanced,0.511812300506478,hash_ng2,0.5094339622641509
173,0.4633123689727463,KNN,4-balanced,0.45844875132121915,hash_ng2,0.46331236897274636
174,0.4989517819706498,LRegn,4-balanced,0.4984309418589712,hash_ng3,0.4989517819706499
175,0.5094339622641509,PAgg,4-balanced,0.5091565121505242,hash_ng3,0.5094339622641509
176,0.5031446540880502,SVM,4-balanced,0.5022777503790161,hash_ng3,0.5031446540880503
177,0.4989517819706499,Percep,4-balanced,0.49572495062727506,hash_ng3,0.4989517819706499
178,0.3333333333333333,bnb,4-balanced,0.16666666666666666,hash_ng3,0.3333333333333333
179,0.5052410901467506,sgd,4-balanced,0.5027609971112795,hash_ng3,0.5052410901467506
180,0.45073375262054505,KNN,4-balanced,0.44520238065426254,hash_ng3,0.45073375262054505
181,0.3773584905660377,LRegn,4-balanced,0.359304949921421,delta_tfidf1,0.37735849056603776
182,0.35639412997903563,PAgg,4-balanced,0.3442846470639154,delta_tfidf1,0.35639412997903563
183,0.3794549266247379,SVM,4-balanced,0.36397849042907304,delta_tfidf1,0.37945492662473795
184,0.36268343815513626,Percep,4-balanced,0.35309841565234323,delta_tfidf1,0.36268343815513626
185,0.310272536687631,bnb,4-balanced,0.2241518234843839,delta_tfidf1,0.31027253668763105
186,0.3941299790356394,sgd,4-balanced,0.3819516827646909,delta_tfidf1,0.3941299790356394
187,0.3689727463312369,KNN,4-balanced,0.2913250490152286,delta_tfidf1,0.3689727463312369
188,0.3773584905660377,LRegn,4-balanced,0.359304949921421,delta_tfidf2,0.37735849056603776
189,0.3584905660377358,PAgg,4-balanced,0.34606026430488157,delta_tfidf2,0.3584905660377358
190,0.3794549266247379,SVM,4-balanced,0.36397849042907304,delta_tfidf2,0.37945492662473795
191,0.36268343815513626,Percep,4-balanced,0.35309841565234323,delta_tfidf2,0.36268343815513626
192,0.310272536687631,bnb,4-balanced,0.2241518234843839,delta_tfidf2,0.31027253668763105
193,0.3752620545073375,sgd,4-balanced,0.3566721633171488,delta_tfidf2,0.3752620545073375
194,0.3689727463312369,KNN,4-balanced,0.2913250490152286,delta_tfidf2,0.3689727463312369
195,0.3773584905660377,LRegn,4-balanced,0.359304949921421,delta_tfidf3,0.37735849056603776
196,0.35639412997903563,PAgg,4-balanced,0.3442924328428966,delta_tfidf3,0.35639412997903563
197,0.3794549266247379,SVM,4-balanced,0.36397849042907304,delta_tfidf3,0.37945492662473795
198,0.36268343815513626,Percep,4-balanced,0.35309841565234323,delta_tfidf3,0.36268343815513626
199,0.310272536687631,bnb,4-balanced,0.2241518234843839,delta_tfidf3,0.31027253668763105
200,0.37735849056603776,sgd,4-balanced,0.3544112335199567,delta_tfidf3,0.37735849056603776
201,0.3689727463312369,KNN,4-balanced,0.2913250490152286,delta_tfidf3,0.3689727463312369
202,0.5303983228511531,LRegn,4-balanced,0.5247063117854747,tfidf_count,0.5303983228511531
203,0.5157232704402515,PAgg,4-balanced,0.5120927602750547,tfidf_count,0.5157232704402516
204,0.5052410901467504,SVM,4-balanced,0.4985371401809757,tfidf_count,0.5052410901467506
205,0.4716981132075472,Percep,4-balanced,0.474201282633768,tfidf_count,0.4716981132075472
206,0.4989517819706499,bnb,4-balanced,0.4682947281726507,tfidf_count,0.4989517819706499
207,0.519916142557652,mnb,4-balanced,0.5231061482861787,tfidf_count,0.519916142557652
208,0.49475890985324944,sgd,4-balanced,0.49488110158144166,tfidf_count,0.4947589098532495
209,0.360587002096436,KNN,4-balanced,0.24085921278379668,tfidf_count,0.36058700209643607
210,0.4486373165618448,LRegn,4-balanced,0.423291857044387,delta_tfidf_count,0.44863731656184486
211,0.41090146750524104,PAgg,4-balanced,0.3813952767933047,delta_tfidf_count,0.4109014675052411
212,0.43186582809224316,SVM,4-balanced,0.40337258917904073,delta_tfidf_count,0.43186582809224316
213,0.40880503144654085,Percep,4-balanced,0.38645412804296975,delta_tfidf_count,0.4088050314465409
214,0.40041928721174,bnb,4-balanced,0.3151681174261819,delta_tfidf_count,0.40041928721174
215,0.3941299790356394,sgd,4-balanced,0.3716926292320874,delta_tfidf_count,0.3941299790356394
216,0.38155136268343814,KNN,4-balanced,0.27860655533611506,delta_tfidf_count,0.38155136268343814
217,0.45911949685534587,LRegn,4-balanced,0.43512562618701656,delta_tfidf_tfidf_count,0.4591194968553459
218,0.4129979035639413,PAgg,4-balanced,0.3827326901953767,delta_tfidf_tfidf_count,0.4129979035639413
219,0.440251572327044,SVM,4-balanced,0.41185064935064936,delta_tfidf_tfidf_count,0.44025157232704404
220,0.3983228511530398,Percep,4-balanced,0.37032409007461753,delta_tfidf_tfidf_count,0.39832285115303984
221,0.4046121593291404,bnb,4-balanced,0.3219220008250943,delta_tfidf_tfidf_count,0.40461215932914046
222,0.4192872117400419,sgd,4-balanced,0.40053200767486474,delta_tfidf_tfidf_count,0.4192872117400419
223,0.3794549266247379,KNN,4-balanced,0.28208096946489086,delta_tfidf_tfidf_count,0.37945492662473795
